Date,Visitor,G,Home,G.1,Att.,LOG,Year
2022-11-23,New York Rangers,2.0,Anaheim Ducks,3.0,13759.0,2:21,2023
2022-11-23,St Louis Blues,2.0,Buffalo Sabres,6.0,17302.0,2:20,2023
2022-11-23,Arizona Coyotes,4.0,Carolina Hurricanes,0.0,18775.0,2:27,2023
2022-11-23,Montréal Canadiens,3.0,Columbus Blue Jackets,1.0,14197.0,2:32,2023
2022-11-23,Vancouver Canucks,4.0,Colorado Avalanche,3.0,18132.0,2:38,2023
2022-11-23,Chicago Blackhawks,4.0,Dallas Stars,6.0,18532.0,2:29,2023
2022-11-23,Nashville Predators,0.0,Detroit Red Wings,3.0,19515.0,2:19,2023
2022-11-23,Boston Bruins,2.0,Florida Panthers,5.0,17511.0,2:37,2023
2022-11-23,Winnipeg Jets,1.0,Minnesota Wild,6.0,17450.0,2:33,2023
2022-11-23,Toronto Maple Leafs,2.0,New Jersey Devils,1.0,16514.0,2:42,2023
2022-11-23,Edmonton Oilers,0.0,New York Islanders,3.0,17255.0,2:34,2023
2022-11-23,Calgary Flames,1.0,Pittsburgh Penguins,2.0,18149.0,2:37,2023
2022-11-23,San Jose Sharks,5.0,Seattle Kraken,8.0,17151.0,2:25,2023
2022-11-23,Ottawa Senators,1.0,Vegas Golden Knights,4.0,17955.0,2:34,2023
2022-11-23,Philadelphia Flyers,2.0,Washington Capitals,3.0,18573.0,2:33,2023
2022-11-25,Ottawa Senators,5.0,Anaheim Ducks,1.0,14278.0,2:36,2023
2022-11-25,Carolina Hurricanes,2.0,Boston Bruins,3.0,17850.0,2:48,2023
2022-11-25,New Jersey Devils,3.0,Buffalo Sabres,1.0,16727.0,2:32,2023
2022-11-25,New York Islanders,3.0,Columbus Blue Jackets,2.0,17286.0,2:29,2023
2022-11-25,Montréal Canadiens,3.0,Chicago Blackhawks,2.0,16159.0,2:32,2023
2022-11-25,Winnipeg Jets,5.0,Dallas Stars,4.0,18532.0,2:49,2023
2022-11-25,Arizona Coyotes,3.0,Detroit Red Wings,4.0,19515.0,2:41,2023
2022-11-25,Toronto Maple Leafs,4.0,Minnesota Wild,3.0,18997.0,2:28,2023
2022-11-25,Pittsburgh Penguins,4.0,Philadelphia Flyers,1.0,19309.0,2:22,2023
2022-11-25,Los Angeles Kings,5.0,San Jose Sharks,2.0,17562.0,2:29,2023
2022-11-25,St Louis Blues,2.0,Tampa Bay Lightning,5.0,19092.0,2:22,2023
2022-11-25,Seattle Kraken,4.0,Vegas Golden Knights,2.0,18119.0,2:22,2023
2022-11-25,Calgary Flames,0.0,Washington Capitals,3.0,18573.0,2:25,2023
2022-11-26,Calgary Flames,2.0,Carolina Hurricanes,3.0,18845.0,2:29,2023
2022-11-26,Dallas Stars,1.0,Colorado Avalanche,4.0,18129.0,2:40,2023
2022-11-26,St Louis Blues,5.0,Florida Panthers,4.0,15649.0,2:26,2023
2022-11-26,Washington Capitals,1.0,New Jersey Devils,5.0,16514.0,2:27,2023
2022-11-26,Philadelphia Flyers,2.0,New York Islanders,5.0,17255.0,2:18,2023
2022-11-26,Edmonton Oilers,4.0,New York Rangers,3.0,18006.0,2:34,2023
2022-11-26,Toronto Maple Leafs,4.0,Pittsburgh Penguins,1.0,18166.0,2:25,2023
2022-11-26,Vancouver Canucks,5.0,Vegas Golden Knights,1.0,18004.0,2:30,2023
2022-11-27,Seattle Kraken,5.0,Anaheim Ducks,4.0,14324.0,2:25,2023
2022-11-27,Winnipeg Jets,7.0,Chicago Blackhawks,2.0,17611.0,2:23,2023
2022-11-27,Ottawa Senators,3.0,Los Angeles Kings,2.0,15136.0,2:37,2023
2022-11-27,Arizona Coyotes,3.0,Minnesota Wild,4.0,17745.0,2:31,2023
2022-11-27,Vancouver Canucks,4.0,San Jose Sharks,3.0,11307.0,2:21,2023
2022-11-28,Tampa Bay Lightning,6.0,Buffalo Sabres,5.0,11766.0,2:37,2023
2022-11-28,Vegas Golden Knights,3.0,Columbus Blue Jackets,2.0,13771.0,2:44,2023
2022-11-28,Toronto Maple Leafs,4.0,Detroit Red Wings,2.0,18277.0,2:24,2023
2022-11-28,Florida Panthers,3.0,Edmonton Oilers,4.0,17775.0,2:36,2023
2022-11-28,New Jersey Devils,5.0,New York Rangers,3.0,17928.0,2:24,2023
2022-11-28,Dallas Stars,4.0,St Louis Blues,1.0,18096.0,2:13,2023
2022-11-29,Tampa Bay Lightning,1.0,Boston Bruins,3.0,17850.0,2:26,2023
2022-11-29,Florida Panthers,2.0,Calgary Flames,6.0,17806.0,2:26,2023
2022-11-29,Seattle Kraken,9.0,Los Angeles Kings,8.0,13215.0,2:31,2023
2022-11-29,San Jose Sharks,4.0,Montréal Canadiens,0.0,21105.0,2:22,2023
2022-11-29,Anaheim Ducks,1.0,Nashville Predators,2.0,17159.0,2:28,2023
2022-11-29,New York Islanders,1.0,Philadelphia Flyers,3.0,18143.0,2:27,2023
2022-11-29,Carolina Hurricanes,3.0,Pittsburgh Penguins,2.0,15942.0,2:26,2023
2022-11-29,Washington Capitals,5.0,Vancouver Canucks,1.0,18179.0,2:18,2023
2022-11-29,Colorado Avalanche,0.0,Winnipeg Jets,5.0,13510.0,2:24,2023
2022-11-30,Edmonton Oilers,5.0,Chicago Blackhawks,4.0,15397.0,2:34,2023
2022-11-30,Buffalo Sabres,5.0,Detroit Red Wings,4.0,17117.0,2:47,2023
2022-11-30,New York Rangers,3.0,Ottawa Senators,1.0,14654.0,2:23,2023
2022-11-30,San Jose Sharks,1.0,Toronto Maple Leafs,3.0,18679.0,2:21,2023
2022-12-01,Colorado Avalanche,6.0,Buffalo Sabres,4.0,12805.0,2:32,2023
2022-12-01,Montréal Canadiens,2.0,Calgary Flames,1.0,18106.0,2:33,2023
2022-12-01,Anaheim Ducks,0.0,Dallas Stars,5.0,18012.0,2:27,2023
2022-12-01,Arizona Coyotes,3.0,Los Angeles Kings,5.0,13764.0,2:25,2023
2022-12-01,Edmonton Oilers,3.0,Minnesota Wild,5.0,17651.0,2:23,2023
2022-12-01,Nashville Predators,4.0,New Jersey Devils,3.0,14071.0,2:26,2023
2022-12-01,Tampa Bay Lightning,4.0,Philadelphia Flyers,1.0,17867.0,2:20,2023
2022-12-01,Vegas Golden Knights,3.0,Pittsburgh Penguins,4.0,15895.0,2:28,2023
2022-12-01,Washington Capitals,2.0,Seattle Kraken,3.0,17151.0,2:25,2023
2022-12-01,Carolina Hurricanes,6.0,St Louis Blues,4.0,18096.0,2:24,2023
2022-12-01,Florida Panthers,5.0,Vancouver Canucks,1.0,18052.0,2:31,2023
2022-12-02,Nashville Predators,4.0,New York Islanders,1.0,16263.0,2:30,2023
2022-12-02,Ottawa Senators,3.0,New York Rangers,2.0,18006.0,2:45,2023
2022-12-02,Columbus Blue Jackets,4.0,Winnipeg Jets,1.0,13240.0,2:31,2023
2022-12-03,Colorado Avalanche,1.0,Boston Bruins,5.0,17850.0,2:40,2023
2022-12-03,Washington Capitals,2.0,Calgary Flames,5.0,18698.0,2:30,2023
2022-12-03,Vegas Golden Knights,4.0,Detroit Red Wings,1.0,19515.0,2:24,2023
2022-12-03,Montréal Canadiens,3.0,Edmonton Oilers,5.0,18347.0,2:25,2023
2022-12-03,Carolina Hurricanes,4.0,Los Angeles Kings,2.0,16067.0,2:27,2023
2022-12-03,Anaheim Ducks,4.0,Minnesota Wild,5.0,17822.0,2:56,2023
2022-12-03,Chicago Blackhawks,5.0,New York Rangers,2.0,18006.0,2:29,2023
2022-12-03,San Jose Sharks,2.0,Ottawa Senators,5.0,17101.0,2:24,2023
2022-12-03,New Jersey Devils,3.0,Philadelphia Flyers,2.0,18427.0,2:23,2023
2022-12-03,St Louis Blues,2.0,Pittsburgh Penguins,6.0,17330.0,2:28,2023
2022-12-03,Florida Panthers,5.0,Seattle Kraken,1.0,17151.0,2:24,2023
2022-12-03,Toronto Maple Leafs,3.0,Tampa Bay Lightning,4.0,19092.0,2:39,2023
2022-12-03,Arizona Coyotes,2.0,Vancouver Canucks,3.0,18516.0,2:34,2023
2022-12-04,San Jose Sharks,3.0,Buffalo Sabres,6.0,13655.0,2:22,2023
2022-12-04,Detroit Red Wings,4.0,Columbus Blue Jackets,2.0,16087.0,2:28,2023
2022-12-04,Minnesota Wild,6.0,Dallas Stars,5.0,18120.0,2:38,2023
2022-12-04,Chicago Blackhawks,0.0,New York Islanders,3.0,16124.0,2:32,2023
2022-12-04,Anaheim Ducks,2.0,Winnipeg Jets,5.0,13444.0,2:30,2023
2022-12-05,Vegas Golden Knights,4.0,Boston Bruins,3.0,17850.0,2:46,2023
2022-12-05,Arizona Coyotes,2.0,Calgary Flames,3.0,16899.0,2:23,2023
2022-12-05,Washington Capitals,3.0,Edmonton Oilers,2.0,17264.0,2:24,2023
2022-12-05,St Louis Blues,4.0,New York Rangers,6.0,16682.0,2:30,2023
2022-12-05,Colorado Avalanche,3.0,Philadelphia Flyers,5.0,18361.0,2:21,2023
2022-12-05,Montréal Canadiens,6.0,Vancouver Canucks,7.0,18420.0,2:31,2023
2022-12-06,Carolina Hurricanes,3.0,Anaheim Ducks,4.0,14576.0,2:29,2023
2022-12-06,Toronto Maple Leafs,4.0,Dallas Stars,0.0,18021.0,2:22,2023
2022-12-06,Chicago Blackhawks,0.0,New Jersey Devils,3.0,13071.0,2:18,2023
2022-12-06,St Louis Blues,7.0,New York Islanders,4.0,16044.0,2:26,2023
2022-12-06,Los Angeles Kings,5.0,Ottawa Senators,2.0,13459.0,2:25,2023
2022-12-06,Columbus Blue Jackets,1.0,Pittsburgh Penguins,4.0,15867.0,2:33,2023
2022-12-06,Montréal Canadiens,4.0,Seattle Kraken,2.0,17151.0,2:28,2023
2022-12-06,Detroit Red Wings,4.0,Tampa Bay Lightning,2.0,19092.0,2:23,2023
2022-12-06,Florida Panthers,2.0,Winnipeg Jets,5.0,13426.0,2:26,2023
2022-12-07,Buffalo Sabres,9.0,Columbus Blue Jackets,4.0,15659.0,2:25,2023
2022-12-07,Minnesota Wild,3.0,Calgary Flames,5.0,17562.0,2:31,2023
2022-12-07,Boston Bruins,4.0,Colorado Avalanche,0.0,18119.0,2:29,2023
2022-12-07,Arizona Coyotes,2.0,Edmonton Oilers,8.0,16633.0,2:25,2023
2022-12-07,Washington Capitals,4.0,Philadelphia Flyers,1.0,16826.0,2:25,2023
2022-12-07,Vancouver Canucks,6.0,San Jose Sharks,5.0,11492.0,2:30,2023
2022-12-07,New York Rangers,5.0,Vegas Golden Knights,1.0,17939.0,2:33,2023
2022-12-08,Ottawa Senators,3.0,Dallas Stars,4.0,18023.0,2:40,2023
2022-12-08,Detroit Red Wings,1.0,Florida Panthers,5.0,14961.0,2:27,2023
2022-12-08,Winnipeg Jets,5.0,St Louis Blues,2.0,18096.0,2:19,2023
2022-12-08,Nashville Predators,2.0,Tampa Bay Lightning,5.0,19092.0,2:36,2023
2022-12-08,Los Angeles Kings,0.0,Toronto Maple Leafs,5.0,18567.0,2:26,2023
2022-12-09,San Jose Sharks,6.0,Anaheim Ducks,1.0,14487.0,2:28,2023
2022-12-09,Boston Bruins,3.0,Arizona Coyotes,4.0,4600.0,2:28,2023
2022-12-09,Pittsburgh Penguins,4.0,Buffalo Sabres,3.0,17205.0,2:29,2023
2022-12-09,Calgary Flames,1.0,Columbus Blue Jackets,3.0,16902.0,2:28,2023
2022-12-09,Winnipeg Jets,3.0,Chicago Blackhawks,1.0,17847.0,2:36,2023
2022-12-09,New York Rangers,2.0,Colorado Avalanche,1.0,18112.0,2:30,2023
2022-12-09,Minnesota Wild,2.0,Edmonton Oilers,5.0,17589.0,2:45,2023
2022-12-09,New York Islanders,6.0,New Jersey Devils,4.0,16514.0,2:33,2023
2022-12-09,Philadelphia Flyers,1.0,Vegas Golden Knights,2.0,17767.0,2:35,2023
2022-12-09,Seattle Kraken,1.0,Washington Capitals,4.0,18573.0,2:25,2023
2022-12-10,Detroit Red Wings,2.0,Dallas Stars,3.0,18532.0,2:31,2023
2022-12-10,Los Angeles Kings,4.0,Montréal Canadiens,2.0,21105.0,2:24,2023
2022-12-10,Ottawa Senators,3.0,Nashville Predators,2.0,17414.0,2:34,2023
2022-12-10,Carolina Hurricanes,3.0,New York Islanders,0.0,17255.0,2:11,2023
2022-12-10,Buffalo Sabres,1.0,Pittsburgh Penguins,3.0,18414.0,2:22,2023
2022-12-10,Florida Panthers,1.0,Tampa Bay Lightning,4.0,19092.0,2:26,2023
2022-12-10,Calgary Flames,4.0,Toronto Maple Leafs,5.0,18857.0,2:37,2023
2022-12-10,Minnesota Wild,3.0,Vancouver Canucks,0.0,18526.0,2:21,2023
2022-12-11,Philadelphia Flyers,4.0,Arizona Coyotes,5.0,4600.0,2:43,2023
2022-12-11,Los Angeles Kings,5.0,Columbus Blue Jackets,6.0,14560.0,2:30,2023
2022-12-11,Seattle Kraken,5.0,Florida Panthers,2.0,15625.0,2:28,2023
2022-12-11,Colorado Avalanche,3.0,St Louis Blues,2.0,18096.0,2:33,2023
2022-12-11,Boston Bruins,3.0,Vegas Golden Knights,1.0,18114.0,2:28,2023
2022-12-11,Washington Capitals,5.0,Winnipeg Jets,2.0,14096.0,2:22,2023
2022-12-12,Edmonton Oilers,1.0,Minnesota Wild,2.0,17707.0,2:30,2023
2022-12-12,Calgary Flames,1.0,Montréal Canadiens,2.0,21105.0,2:55,2023
2022-12-12,New Jersey Devils,3.0,New York Rangers,4.0,18006.0,2:27,2023
2022-12-12,Anaheim Ducks,0.0,Ottawa Senators,3.0,14204.0,2:31,2023
2022-12-12,Dallas Stars,1.0,Pittsburgh Penguins,2.0,17147.0,2:23,2023
2022-12-12,Nashville Predators,0.0,St Louis Blues,1.0,18096.0,2:24,2023
2022-12-13,New York Islanders,3.0,Boston Bruins,4.0,17850.0,2:42,2023
2022-12-13,Los Angeles Kings,0.0,Buffalo Sabres,6.0,12873.0,2:29,2023
2022-12-13,Washington Capitals,7.0,Chicago Blackhawks,3.0,16181.0,2:19,2023
2022-12-13,Philadelphia Flyers,2.0,Colorado Avalanche,3.0,18082.0,2:26,2023
2022-12-13,Carolina Hurricanes,1.0,Detroit Red Wings,0.0,19515.0,2:27,2023
2022-12-13,Columbus Blue Jackets,0.0,Florida Panthers,4.0,15819.0,2:21,2023
2022-12-13,Dallas Stars,4.0,New Jersey Devils,1.0,13114.0,2:26,2023
2022-12-13,Edmonton Oilers,6.0,Nashville Predators,3.0,17159.0,2:28,2023
2022-12-13,Arizona Coyotes,2.0,San Jose Sharks,3.0,10462.0,2:22,2023
2022-12-13,Seattle Kraken,2.0,Tampa Bay Lightning,6.0,19092.0,2:34,2023
2022-12-13,Anaheim Ducks,0.0,Toronto Maple Leafs,7.0,18477.0,2:32,2023
2022-12-13,Vegas Golden Knights,6.0,Winnipeg Jets,5.0,13102.0,2:30,2023
2022-12-14,Vancouver Canucks,4.0,Calgary Flames,3.0,17552.0,2:35,2023
2022-12-14,Detroit Red Wings,1.0,Minnesota Wild,4.0,18324.0,2:23,2023
2022-12-14,Montréal Canadiens,2.0,Ottawa Senators,3.0,19567.0,2:23,2023
2022-12-15,Los Angeles Kings,3.0,Boston Bruins,2.0,17850.0,2:45,2023
2022-12-15,Seattle Kraken,2.0,Carolina Hurricanes,3.0,18680.0,2:23,2023
2022-12-15,Vegas Golden Knights,4.0,Chicago Blackhawks,1.0,15911.0,2:12,2023
2022-12-15,Buffalo Sabres,4.0,Colorado Avalanche,2.0,18103.0,2:32,2023
2022-12-15,St Louis Blues,4.0,Edmonton Oilers,3.0,17550.0,2:40,2023
2022-12-15,Pittsburgh Penguins,4.0,Florida Panthers,2.0,14538.0,2:33,2023
2022-12-15,Anaheim Ducks,5.0,Montréal Canadiens,2.0,21105.0,2:26,2023
2022-12-15,Philadelphia Flyers,2.0,New Jersey Devils,1.0,14137.0,2:26,2023
2022-12-15,Toronto Maple Leafs,1.0,New York Rangers,3.0,18006.0,2:20,2023
2022-12-15,Columbus Blue Jackets,1.0,Tampa Bay Lightning,4.0,19092.0,2:25,2023
2022-12-15,Nashville Predators,1.0,Winnipeg Jets,2.0,13949.0,2:31,2023
2022-12-15,Dallas Stars,2.0,Washington Capitals,1.0,18573.0,2:31,2023
2022-12-16,New York Islanders,4.0,Arizona Coyotes,5.0,4600.0,2:39,2023
2022-12-16,St Louis Blues,5.0,Calgary Flames,2.0,18001.0,2:26,2023
2022-12-16,Chicago Blackhawks,1.0,Minnesota Wild,4.0,18501.0,2:25,2023
2022-12-17,Buffalo Sabres,5.0,Arizona Coyotes,2.0,4600.0,2:25,2023
2022-12-17,Columbus Blue Jackets,2.0,Boston Bruins,4.0,17850.0,2:29,2023
2022-12-17,Dallas Stars,4.0,Carolina Hurricanes,5.0,18680.0,2:42,2023
2022-12-17,Nashville Predators,1.0,Colorado Avalanche,3.0,18131.0,2:22,2023
2022-12-17,Ottawa Senators,6.0,Detroit Red Wings,3.0,19515.0,2:25,2023
2022-12-17,Anaheim Ducks,4.0,Edmonton Oilers,3.0,18296.0,2:37,2023
2022-12-17,San Jose Sharks,2.0,Los Angeles Kings,3.0,18230.0,2:39,2023
2022-12-17,Tampa Bay Lightning,5.0,Montréal Canadiens,1.0,21105.0,2:23,2023
2022-12-17,Florida Panthers,4.0,New Jersey Devils,2.0,15082.0,2:29,2023
2022-12-17,New York Rangers,6.0,Philadelphia Flyers,3.0,18340.0,2:26,2023
2022-12-17,Winnipeg Jets,5.0,Vancouver Canucks,1.0,18487.0,2:20,2023
2022-12-17,New York Islanders,5.0,Vegas Golden Knights,2.0,18007.0,2:28,2023
2022-12-17,Toronto Maple Leafs,2.0,Washington Capitals,5.0,18573.0,2:20,2023
2022-12-18,Pittsburgh Penguins,2.0,Carolina Hurricanes,3.0,18117.0,2:22,2023
2022-12-18,New York Rangers,7.0,Chicago Blackhawks,1.0,17365.0,2:17,2023
2022-12-18,Ottawa Senators,2.0,Minnesota Wild,4.0,18213.0,2:22,2023
2022-12-18,Winnipeg Jets,2.0,Seattle Kraken,3.0,17151.0,2:22,2023
2022-12-18,Calgary Flames,5.0,San Jose Sharks,2.0,14207.0,2:34,2023
2022-12-19,Montréal Canadiens,3.0,Arizona Coyotes,2.0,4600.0,2:28,2023
2022-12-19,Florida Panthers,3.0,Boston Bruins,7.0,17850.0,2:32,2023
2022-12-19,Dallas Stars,2.0,Columbus Blue Jackets,1.0,16402.0,2:22,2023
2022-12-19,New York Islanders,0.0,Colorado Avalanche,1.0,18110.0,2:41,2023
2022-12-19,Edmonton Oilers,3.0,Nashville Predators,4.0,17558.0,2:23,2023
2022-12-19,St Louis Blues,5.0,Vancouver Canucks,1.0,18692.0,2:16,2023
2022-12-19,Buffalo Sabres,3.0,Vegas Golden Knights,2.0,17808.0,2:35,2023
2022-12-19,Detroit Red Wings,3.0,Washington Capitals,4.0,18573.0,2:33,2023
2022-12-20,New Jersey Devils,1.0,Carolina Hurricanes,4.0,18680.0,2:26,2023
2022-12-20,Anaheim Ducks,1.0,Los Angeles Kings,4.0,18230.0,2:26,2023
2022-12-20,Columbus Blue Jackets,3.0,Philadelphia Flyers,5.0,19432.0,2:22,2023
2022-12-20,New York Rangers,2.0,Pittsburgh Penguins,3.0,18005.0,2:27,2023
2022-12-20,St Louis Blues,2.0,Seattle Kraken,5.0,17151.0,2:20,2023
2022-12-20,Calgary Flames,7.0,San Jose Sharks,3.0,10431.0,2:28,2023
2022-12-20,Tampa Bay Lightning,1.0,Toronto Maple Leafs,4.0,18962.0,2:22,2023
2022-12-20,Ottawa Senators,1.0,Winnipeg Jets,5.0,14277.0,2:19,2023
2022-12-21,Minnesota Wild,4.0,Anaheim Ducks,1.0,14961.0,2:28,2023
2022-12-21,Nashville Predators,4.0,Chicago Blackhawks,2.0,15239.0,2:20,2023
2022-12-21,Montréal Canadiens,1.0,Colorado Avalanche,2.0,18091.0,2:27,2023
2022-12-21,Edmonton Oilers,6.0,Dallas Stars,3.0,18532.0,2:27,2023
2022-12-21,Tampa Bay Lightning,4.0,Detroit Red Wings,7.0,19515.0,2:33,2023
2022-12-21,New Jersey Devils,4.0,Florida Panthers,2.0,17073.0,2:30,2023
2022-12-21,Arizona Coyotes,2.0,Vegas Golden Knights,5.0,17711.0,2:27,2023
2022-12-22,Winnipeg Jets,2.0,Boston Bruins,3.0,17850.0,2:25,2023
2022-12-22,Calgary Flames,3.0,Los Angeles Kings,4.0,16731.0,2:27,2023
2022-12-22,New York Islanders,3.0,New York Rangers,5.0,18006.0,2:26,2023
2022-12-22,Washington Capitals,3.0,Ottawa Senators,2.0,17231.0,2:32,2023
2022-12-22,Carolina Hurricanes,4.0,Pittsburgh Penguins,3.0,18075.0,2:34,2023
2022-12-22,Minnesota Wild,2.0,San Jose Sharks,5.0,13128.0,2:28,2023
2022-12-22,Philadelphia Flyers,3.0,Toronto Maple Leafs,4.0,18908.0,2:24,2023
2022-12-22,Seattle Kraken,5.0,Vancouver Canucks,6.0,18794.0,2:39,2023
2022-12-23,Calgary Flames,3.0,Anaheim Ducks,2.0,16094.0,2:30,2023
2022-12-23,Los Angeles Kings,1.0,Arizona Coyotes,2.0,4600.0,2:32,2023
2022-12-23,Philadelphia Flyers,5.0,Carolina Hurricanes,6.0,18680.0,2:34,2023
2022-12-23,Columbus Blue Jackets,2.0,Chicago Blackhawks,5.0,17108.0,2:36,2023
2022-12-23,Montréal Canadiens,2.0,Dallas Stars,4.0,18532.0,2:32,2023
2022-12-23,Vancouver Canucks,5.0,Edmonton Oilers,2.0,18347.0,2:22,2023
2022-12-23,Boston Bruins,4.0,New Jersey Devils,3.0,16514.0,2:20,2023
2022-12-23,Colorado Avalanche,3.0,Nashville Predators,2.0,17159.0,2:36,2023
2022-12-23,Florida Panthers,1.0,New York Islanders,5.0,17255.0,2:24,2023
2022-12-23,St Louis Blues,4.0,Vegas Golden Knights,5.0,18125.0,2:30,2023
2022-12-23,Winnipeg Jets,1.0,Washington Capitals,4.0,18573.0,2:34,2023
2022-12-27,Colorado Avalanche,3.0,Arizona Coyotes,6.0,4600.0,2:22,2023
2022-12-27,Chicago Blackhawks,0.0,Carolina Hurricanes,3.0,18814.0,2:18,2023
2022-12-27,Edmonton Oilers,2.0,Calgary Flames,1.0,19289.0,2:24,2023
2022-12-27,Vegas Golden Knights,2.0,Los Angeles Kings,4.0,18230.0,2:19,2023
2022-12-27,Dallas Stars,3.0,Nashville Predators,2.0,17768.0,2:26,2023
2022-12-27,Pittsburgh Penguins,1.0,New York Islanders,5.0,17255.0,2:24,2023
2022-12-27,Washington Capitals,4.0,New York Rangers,0.0,18006.0,2:27,2023
2022-12-27,Boston Bruins,2.0,Ottawa Senators,3.0,20016.0,2:44,2023
2022-12-27,Toronto Maple Leafs,5.0,St Louis Blues,4.0,18096.0,2:29,2023
2022-12-27,San Jose Sharks,2.0,Vancouver Canucks,6.0,18875.0,2:19,2023
2022-12-27,Minnesota Wild,4.0,Winnipeg Jets,1.0,15325.0,2:25,2023
2022-12-28,Vegas Golden Knights,2.0,Anaheim Ducks,3.0,15156.0,2:40,2023
2022-12-28,Boston Bruins,3.0,New Jersey Devils,1.0,16514.0,2:25,2023
2022-12-28,Detroit Red Wings,5.0,Pittsburgh Penguins,4.0,18387.0,2:27,2023
2022-12-28,Calgary Flames,3.0,Seattle Kraken,2.0,17151.0,2:28,2023
2022-12-28,Montréal Canadiens,1.0,Tampa Bay Lightning,4.0,19092.0,2:31,2023
2022-12-29,Toronto Maple Leafs,3.0,Arizona Coyotes,6.0,4600.0,2:24,2023
2022-12-29,Detroit Red Wings,3.0,Buffalo Sabres,6.0,19070.0,2:29,2023
2022-12-29,Los Angeles Kings,5.0,Colorado Avalanche,4.0,18132.0,2:39,2023
2022-12-29,Montréal Canadiens,2.0,Florida Panthers,7.0,19623.0,2:35,2023
2022-12-29,Dallas Stars,4.0,Minnesota Wild,1.0,19316.0,2:34,2023
2022-12-29,Columbus Blue Jackets,1.0,New York Islanders,2.0,17255.0,2:27,2023
2022-12-29,Philadelphia Flyers,4.0,San Jose Sharks,3.0,17562.0,2:23,2023
2022-12-29,Chicago Blackhawks,1.0,St Louis Blues,3.0,18096.0,2:16,2023
2022-12-29,New York Rangers,1.0,Tampa Bay Lightning,2.0,19092.0,2:46,2023
2022-12-29,Vancouver Canucks,2.0,Winnipeg Jets,4.0,15325.0,2:23,2023
2022-12-29,Ottawa Senators,4.0,Washington Capitals,3.0,18573.0,2:30,2023
2022-12-30,Nashville Predators,6.0,Anaheim Ducks,1.0,14890.0,2:19,2023
2022-12-30,Florida Panthers,0.0,Carolina Hurricanes,4.0,18767.0,2:32,2023
2022-12-30,New Jersey Devils,4.0,Pittsburgh Penguins,2.0,18387.0,2:36,2023
2022-12-30,Edmonton Oilers,7.0,Seattle Kraken,2.0,17151.0,2:27,2023
2022-12-31,Buffalo Sabres,4.0,Boston Bruins,3.0,17850.0,2:41,2023
2022-12-31,Chicago Blackhawks,1.0,Columbus Blue Jackets,4.0,18280.0,2:29,2023
2022-12-31,Vancouver Canucks,2.0,Calgary Flames,3.0,19289.0,2:30,2023
2022-12-31,Toronto Maple Leafs,6.0,Colorado Avalanche,2.0,18136.0,2:19,2023
2022-12-31,San Jose Sharks,2.0,Dallas Stars,5.0,18532.0,2:21,2023
2022-12-31,Ottawa Senators,2.0,Detroit Red Wings,4.0,19515.0,2:23,2023
2022-12-31,Winnipeg Jets,2.0,Edmonton Oilers,1.0,18347.0,2:23,2023
2022-12-31,Philadelphia Flyers,4.0,Los Angeles Kings,2.0,18230.0,2:25,2023
2022-12-31,Minnesota Wild,5.0,St Louis Blues,2.0,18096.0,2:26,2023
2022-12-31,Arizona Coyotes,3.0,Tampa Bay Lightning,5.0,19092.0,2:27,2023
2022-12-31,Nashville Predators,4.0,Vegas Golden Knights,5.0,18333.0,2:39,2023
2022-12-31,Montréal Canadiens,2.0,Washington Capitals,9.0,18573.0,2:37,2023
2023-01-01,San Jose Sharks,5.0,Chicago Blackhawks,2.0,19047.0,2:17,2023
2023-01-01,New York Rangers,5.0,Florida Panthers,3.0,18272.0,2:27,2023
2023-01-01,Carolina Hurricanes,5.0,New Jersey Devils,4.0,16514.0,2:48,2023
2023-01-01,Buffalo Sabres,1.0,Ottawa Senators,3.0,18231.0,2:24,2023
2023-01-01,New York Islanders,1.0,Seattle Kraken,4.0,17151.0,2:29,2023
2023-01-02,Philadelphia Flyers,4.0,Anaheim Ducks,1.0,13600.0,2:18,2023
2023-01-02,Pittsburgh Penguins,1.0,Boston Bruins,2.0,39243.0,2:42,2023
2023-01-02,Vegas Golden Knights,3.0,Colorado Avalanche,2.0,18092.0,2:28,2023
2023-01-03,Tampa Bay Lightning,4.0,Chicago Blackhawks,1.0,18429.0,2:29,2023
2023-01-03,Seattle Kraken,5.0,Edmonton Oilers,2.0,18297.0,2:29,2023
2023-01-03,Arizona Coyotes,3.0,Florida Panthers,5.0,19484.0,2:31,2023
2023-01-03,Dallas Stars,2.0,Los Angeles Kings,3.0,16498.0,2:22,2023
2023-01-03,Montréal Canadiens,3.0,Nashville Predators,6.0,17581.0,2:28,2023
2023-01-03,Carolina Hurricanes,3.0,New York Rangers,5.0,17747.0,2:28,2023
2023-01-03,Columbus Blue Jackets,0.0,Ottawa Senators,4.0,14457.0,2:27,2023
2023-01-03,St Louis Blues,6.0,Toronto Maple Leafs,5.0,18553.0,2:36,2023
2023-01-03,New York Islanders,6.0,Vancouver Canucks,2.0,18912.0,2:20,2023
2023-01-03,Calgary Flames,2.0,Winnipeg Jets,3.0,14130.0,2:26,2023
2023-01-03,Buffalo Sabres,5.0,Washington Capitals,4.0,18573.0,2:35,2023
2023-01-04,Dallas Stars,0.0,Anaheim Ducks,2.0,13179.0,2:30,2023
